Stkcd	Accper	Typrep	Indcd	F070101B	F070201B
002066	2012-03-31	A	C30	1.950363	1.000000
002066	2011-12-31	A	C30	1.468645	1.350447
002066	2011-09-30	A	C30	1.394515	1.000000
002066	2011-06-30	A	C30	1.342012	1.449152
002066	2011-03-31	A	C30	1.356233	1.000000
002066	2010-12-31	A	C30	1.293574	1.266567
002066	2010-09-30	A	C30	1.278854	1.000000
002066	2010-06-30	A	C30	1.262340	1.276555
002066	2010-03-31	A	C30	1.246880	1.000000
002066	2009-12-31	A	C30	1.238708	1.277095
002066	2009-09-30	A	C30	1.212387	1.000000
002066	2009-06-30	A	C30	1.335553	1.328576
002066	2009-03-31	A	C30	1.339858	1.000000
002066	2008-12-31	A	C30	1.286709	1.222788
002066	2008-09-30	A	C30	1.252196	1.000000
002066	2008-06-30	A	C30	1.313107	1.231908
002066	2008-03-31	A	C30	1.268430	1.000000
002066	2007-12-31	A	C30	1.201426	1.000000
002066	2007-09-30	A	C30	1.181105	1.000000
002066	2007-06-30	A	C30	1.188380	1.252573
002066	2007-03-31	A	C30	1.356971	1.000000
002066	2006-12-31	A	C30	1.204089	1.200849
002066	2006-09-30	A	C30	1.169247	1.189779
002067	2014-09-30	A	C22	400.809118	1.000000
002067	2014-06-30	A	C22	2.961204	2.118841
002067	2014-03-31	A	C22	49.063563	1.000000
002067	2013-12-31	A	C22	17.313978	2.852081
002067	2013-09-30	A	C22	9.948213	1.000000
002067	2013-06-30	A	C22	5.574979	2.526833
002067	2013-03-31	A	C22	6.558193	1.000000
002067	2012-12-31	A	C22	9.983008	2.418827
002067	2012-09-30	A	C22	3.515778	1.000000
002067	2012-06-30	A	C22	2.513692	1.937990
002067	2012-03-31	A	C22	1.946676	1.000000
002067	2011-12-31	A	C22	1.841986	1.679872
002067	2011-09-30	A	C22	1.571782	1.000000
002067	2011-06-30	A	C22	1.525387	1.517784
002067	2011-03-31	A	C22	1.498918	1.000000
002067	2010-12-31	A	C22	1.646909	1.587213
002067	2010-09-30	A	C22	1.759594	1.000000
002067	2010-06-30	A	C22	1.605610	1.557686
002067	2010-03-31	A	C22	1.515287	1.000000
002067	2009-12-31	A	C22	5.507245	2.342680
002067	2009-09-30	A	C22	15.274501	1.000000
002067	2009-06-30	A	C22	16.502198	2.492560
002067	2009-03-31	A	C22	54.410505	1.000000
002067	2008-12-31	A	C22	.530125	.044179
002067	2008-09-30	A	C22	2.792264	1.000000
002067	2008-06-30	A	C22	1.727933	1.667800
002067	2008-03-31	A	C22	2.066304	1.000000
002067	2007-12-31	A	C22	1.441111	1.533194
002067	2007-09-30	A	C22	1.362112	1.000000
002067	2007-06-30	A	C22	1.329103	1.000000
002067	2007-03-31	A	C22	1.378628	1.000000
002067	2006-12-31	A	C22	1.399941	1.466387
002067	2006-09-30	A	C22	1.438837	1.459131
002068	2014-09-30	A	C26	3.084820	1.000000
002068	2014-06-30	A	C26	3.919812	1.753034
002068	2014-03-31	A	C26	7.125900	1.000000
002068	2013-12-31	A	C26	6.308713	1.788554
002068	2013-09-30	A	C26	14.968764	1.000000
002068	2013-06-30	A	C26	14.245819	1.895896
002068	2013-03-31	A	C26	-3.223352	1.000000
002068	2012-12-31	A	C26	2.091137	1.595207
002068	2012-09-30	A	C26	1.609332	1.000000
002068	2012-06-30	A	C26	1.639260	1.523226
002068	2012-03-31	A	C26	1.798234	1.000000
002068	2011-12-31	A	C26	1.598931	1.439644
002068	2011-09-30	A	C26	1.609473	1.000000
002068	2011-06-30	A	C26	1.996293	1.560699
002068	2011-03-31	A	C26	2.037878	1.000000
002068	2010-12-31	A	C26	2.241554	1.651928
002068	2010-09-30	A	C26	2.355120	1.000000
002068	2010-06-30	A	C26	1.915993	1.668421
002068	2010-03-31	A	C26	1.620920	1.000000
002068	2009-12-31	A	C26	1.487567	1.402104
002068	2009-09-30	A	C26	1.527684	1.000000
002068	2009-06-30	A	C26	1.769249	1.421700
002068	2009-03-31	A	C26	4.813358	1.000000
002068	2008-12-31	A	C26	-110.297664	1.718729
002068	2008-09-30	A	C26	1.719674	1.000000
002068	2008-06-30	A	C26	2.187545	1.337128
002068	2008-03-31	A	C26	2.185261	1.000000
002068	2007-12-31	A	C26	1.432144	1.272320
002068	2007-09-30	A	C26	1.358474	1.000000
002068	2007-06-30	A	C26	1.356257	1.267526
002068	2007-03-31	A	C26	1.669523	1.000000
002068	2006-12-31	A	C26	1.415841	1.272421
002068	2006-09-30	A	C26	1.605708	1.334566
002069	2014-09-30	A	A04	.913075	1.000000
002069	2014-06-30	A	A04	1.951796	1.905990
002069	2014-03-31	A	A04	1.613564	1.000000
002069	2013-12-31	A	A04	1.706352	1.862342
002069	2013-09-30	A	A04	1.919221	1.000000
002069	2013-06-30	A	A04	1.649498	1.910450
002069	2013-03-31	A	A04	1.462328	1.000000
002069	2012-12-31	A	A04	1.386932	1.809633
002069	2012-09-30	A	A04	1.160520	1.000000
002069	2012-06-30	A	A04	1.130948	1.308258
002069	2012-03-31	A	A04	1.091175	1.000000
002069	2011-12-31	A	A04	1.068971	1.176680
002069	2011-09-30	A	A04	1.081202	1.000000
002069	2011-06-30	A	A04	1.080082	1.189478
002069	2011-03-31	A	A04	1.072035	1.000000
002069	2010-12-31	A	A04	1.097225	1.170688
002069	2010-09-30	A	A04	1.138587	1.000000
002069	2010-06-30	A	A04	1.143105	1.212180
002069	2010-03-31	A	A04	1.104645	1.000000
002069	2009-12-31	A	A04	1.091159	1.333425
002069	2009-09-30	A	A04	1.152817	1.000000
002069	2009-06-30	A	A04	1.300779	1.677464
002069	2009-03-31	A	A04	1.335735	1.000000
002069	2008-12-31	A	A04	1.138314	1.522472
002069	2008-09-30	A	A04	1.176392	1.000000
002069	2008-06-30	A	A04	1.294449	1.796336
002069	2008-03-31	A	A04	1.278598	1.000000
002069	2007-12-31	A	A04	1.039339	1.385234
002069	2007-09-30	A	A04	1.027925	1.000000
002069	2007-06-30	A	A04	1.025595	1.000000
002069	2007-03-31	A	A04	1.019996	1.000000
002069	2006-12-31	A	A04	1.124964	1.262392
002069	2006-09-30	A	A04	1.170367	1.255748
002070	2014-09-30	A	C17	1.745100	1.000000
002070	2014-06-30	A	C17	1.518666	1.437578
002070	2014-03-31	A	C17	2.325869	1.000000
002070	2013-12-31	A	C17	2.309485	1.602825
002070	2013-09-30	A	C17	1.803075	1.000000
002070	2013-06-30	A	C17	1.680927	1.447986
002070	2013-03-31	A	C17	1.810628	1.000000
002070	2012-12-31	A	C17	1.982773	1.496466
002070	2012-09-30	A	C17	1.761104	1.000000
002070	2012-06-30	A	C17	1.560633	1.406607
002070	2012-03-31	A	C17	1.716087	1.000000
002070	2011-12-31	A	C17	1.477413	1.380418
002070	2011-09-30	A	C17	1.500641	1.000000
002070	2011-06-30	A	C17	1.448478	1.347635
002070	2011-03-31	A	C17	1.388198	1.000000
002070	2010-12-31	A	C17	1.391192	1.346493
002070	2010-09-30	A	C17	1.404543	1.000000
002070	2010-06-30	A	C17	1.393940	1.321574
002070	2010-03-31	A	C17	1.441876	1.000000
002070	2009-12-31	A	C17	1.458875	1.326688
002070	2009-09-30	A	C17	1.547659	1.000000
002070	2009-06-30	A	C17	1.557266	1.000000
002070	2009-03-31	A	C17	1.786441	1.000000
002070	2008-12-31	A	C17	2.096616	1.381806
002070	2008-09-30	A	C17	1.941966	1.000000
002070	2008-06-30	A	C17	1.965093	1.000000
002070	2008-03-31	A	C17	1.843490	1.000000
002070	2007-12-31	A	C17	1.437901	1.324100
002070	2007-09-30	A	C17	1.470284	1.000000
002070	2007-06-30	A	C17	1.562456	1.000000
002070	2007-03-31	A	C17	-1.063876	1.000000
002070	2006-12-31	A	C17	1.199728	.962838
002070	2006-09-30	A	C17	1.201519	1.000371
002071	2014-09-30	A	C33	1.021299	1.000000
002071	2014-06-30	A	C33	1.005380	1.020500
002071	2014-03-31	A	C33	4.401590	1.000000
002071	2013-12-31	A	C33	12.464033	2.397176
002071	2013-09-30	A	C33	-11.856541	1.000000
002071	2013-06-30	A	C33	-12.225438	2.152031
002071	2013-03-31	A	C33	11.081965	1.000000
002071	2012-12-31	A	C33	.765651	.635765
002071	2012-09-30	A	C33	-13.731624	1.000000
002071	2012-06-30	A	C33	5.505291	2.058082
002071	2012-03-31	A	C33	3.957632	1.000000
002071	2011-12-31	A	C33	1.693311	1.801944
002071	2011-09-30	A	C33	1.447315	1.000000
002071	2011-06-30	A	C33	1.357801	1.632272
002071	2011-03-31	A	C33	1.358374	1.000000
002071	2010-12-31	A	C33	1.272812	1.691627
002071	2010-09-30	A	C33	1.249889	1.000000
002071	2010-06-30	A	C33	1.270231	1.769303
002071	2010-03-31	A	C33	1.386936	1.000000
002071	2009-12-31	A	C33	2.269093	3.375734
002071	2009-09-30	A	C33	-1.143876	1.000000
002071	2009-06-30	A	C33	.569649	-2.115987
002071	2009-03-31	A	C33	.741651	1.000000
002071	2008-12-31	A	C33	.232698	-9.933468
002071	2008-09-30	A	C33	2.722718	1.000000
002071	2008-06-30	A	C33	2.077910	2.945036
002071	2008-03-31	A	C33	2.021038	1.000000
002071	2007-12-31	A	C33	1.949157	2.501620
002071	2007-09-30	A	C33	1.296386	1.000000
002071	2007-06-30	A	C33	1.264102	1.862559
002071	2007-03-31	A	C33	1.342109	1.000000
002071	2006-12-31	A	C33	1.250705	1.429376
002072	2014-09-30	A	C17	.032603	1.000000
002072	2014-06-30	A	C17	-.156773	9.601089
002072	2014-03-31	A	C17	-.455489	1.000000
002072	2013-12-31	A	C17	.237763	-2.528873
002072	2013-09-30	A	C17	-1.284032	1.000000
002072	2013-06-30	A	C17	17.546365	2.536174
002072	2013-03-31	A	C17	7.676604	1.000000
002072	2012-12-31	A	C17	8.995973	1.938494
002072	2012-09-30	A	C17	-4.322827	1.000000
002072	2012-06-30	A	C17	-.645776	4.669270
002072	2012-03-31	A	C17	-.118527	1.000000
002072	2011-12-31	A	C17	.200779	-3.261447
002072	2011-09-30	A	C17	-.127732	1.000000
002072	2011-06-30	A	C17	-.593666	4.386211
002072	2011-03-31	A	C17	-.541341	1.000000
002072	2010-12-31	A	C17	10.758848	2.110404
002072	2010-09-30	A	C17	-.574837	1.000000
002072	2010-06-30	A	C17	-.756451	5.069013
002072	2010-03-31	A	C17	-.183234	1.000000
002072	2009-12-31	A	C17	.519590	-.238019
002072	2009-09-30	A	C17	.497443	1.000000
002072	2009-06-30	A	C17	.520889	-.418151
002072	2009-03-31	A	C17	.668970	1.000000
002072	2008-12-31	A	C17	-.107403	11.307021
002072	2008-09-30	A	C17	4.598545	1.000000
002072	2008-06-30	A	C17	2.950441	1.954470
002072	2008-03-31	A	C17	2.595453	1.000000
002072	2007-12-31	A	C17	2.240740	1.640332
002072	2007-09-30	A	C17	2.043477	1.000000
002072	2007-06-30	A	C17	2.106653	1.000000
002072	2007-03-31	A	C17	2.141251	1.000000
002072	2006-12-31	A	C17	2.019280	1.460751
002072	2006-09-30	A	C17	1.788042	1.435928
002073	2014-09-30	A	C35	1.554578	1.000000
002073	2014-06-30	A	C35	1.350511	1.300443
002073	2014-03-31	A	C35	1.205638	1.000000
002073	2013-12-31	A	C35	1.770750	1.634485
002073	2013-09-30	A	C35	1.543392	1.000000
002073	2013-06-30	A	C35	1.353864	1.332733
002073	2013-03-31	A	C35	1.731606	1.000000
002073	2012-12-31	A	C35	1.308994	1.256739
002073	2012-09-30	A	I64	1.296136	1.000000
002073	2012-06-30	A	I64	1.309933	1.259607
002073	2012-03-31	A	I64	1.231651	1.000000
002073	2011-12-31	A	I64	1.079431	1.096667
002073	2011-09-30	A	I64	1.080897	1.000000
002073	2011-06-30	A	I64	1.065768	1.112881
002073	2011-03-31	A	I64	1.032111	1.000000
002073	2010-12-31	A	I64	1.011031	1.088170
002073	2010-09-30	A	I64	1.005577	1.000000
002073	2010-06-30	A	I64	1.005718	1.096440
002073	2010-03-31	A	I64	.976468	1.000000
002073	2009-12-31	A	I64	1.012258	1.079532
002073	2009-09-30	A	I64	1.020835	1.000000
002073	2009-06-30	A	I64	1.030147	1.091990
002073	2009-03-31	A	I64	1.067826	1.000000
002073	2008-12-31	A	I64	1.032859	1.076558
002073	2008-09-30	A	I64	1.033248	1.000000
002073	2008-06-30	A	I64	1.017886	1.066240
002073	2008-03-31	A	I64	.981141	1.000000
002073	2007-12-31	A	C35	1.000467	1.069439
002073	2007-09-30	A	C35	1.028149	1.000000
002073	2007-06-30	A	C35	1.041661	1.073778
002073	2007-03-31	A	C35	1.059787	1.000000
002073	2006-12-31	A	C35	1.103526	1.103334
002073	2006-09-30	A	C35	1.109597	1.110284
002074	2014-09-30	A	C38	1.371582	1.000000
002074	2014-06-30	A	C38	1.342260	1.295923
002074	2014-03-31	A	C38	1.354200	1.000000
002074	2013-12-31	A	C38	1.320758	1.302439
002074	2013-09-30	A	C38	1.274163	1.000000
002074	2013-06-30	A	C38	1.186634	1.215234
002074	2013-03-31	A	C38	1.220383	1.000000
002074	2012-12-31	A	C38	1.257096	1.234881
002074	2012-09-30	A	C38	1.144949	1.000000
002074	2012-06-30	A	C38	1.107412	1.134303
002074	2012-03-31	A	C38	1.226297	1.000000
002074	2011-12-31	A	C38	1.220175	1.227280
002074	2011-09-30	A	C38	1.134226	1.000000
002074	2011-06-30	A	C38	1.116070	1.164452
002074	2011-03-31	A	C38	1.189621	1.000000
002074	2010-12-31	A	C38	1.236270	1.289004
002074	2010-09-30	A	C38	1.190972	1.000000
002074	2010-06-30	A	C38	1.195635	1.225230
002074	2010-03-31	A	C38	1.230425	1.000000
002074	2009-12-31	A	C38	1.184842	1.232343
002074	2009-09-30	A	C38	1.184375	1.000000
002074	2009-06-30	A	C38	1.157799	1.230893
002074	2009-03-31	A	C38	1.303966	1.000000
002074	2008-12-31	A	C38	1.213973	1.190013
002074	2008-09-30	A	C38	1.126360	1.000000
002074	2008-06-30	A	C38	1.109111	1.155504
002074	2008-03-31	A	C38	1.116742	1.000000
002074	2007-12-31	A	C38	1.080621	1.191696
002074	2007-09-30	A	C38	1.062878	1.000000
002074	2007-06-30	A	C38	1.047668	1.190153
002074	2007-03-31	A	C38	1.047628	1.000000
002074	2006-12-31	A	C38	1.114129	1.201714
002075	2014-09-30	A	C31	1.582844	1.000000
002075	2014-06-30	A	C31	1.631895	2.820132
002075	2014-03-31	A	C31	3.570400	1.000000
002075	2013-12-31	A	C31	2.930974	3.829403
002075	2013-09-30	A	C31	4.341652	1.000000
002075	2013-06-30	A	C31	7.684088	4.582286
002075	2013-03-31	A	C31	5.811086	1.000000
002075	2012-12-31	A	C31	8.477977	3.040289
002075	2012-09-30	A	C31	-3.008747	1.000000
002075	2012-06-30	A	C31	2.934458	2.165074
002075	2012-03-31	A	C31	4.184943	1.000000
002075	2011-12-31	A	C31	1.437529	1.511401
002075	2011-09-30	A	C31	1.350458	1.000000
002075	2011-06-30	A	C31	1.322182	1.434538
002075	2011-03-31	A	C31	1.436731	1.000000
002075	2010-12-31	A	C32	1.257782	1.469248
002075	2010-09-30	A	C32	.571359	1.000000
002075	2010-06-30	A	C32	.045791	-20.153211
002075	2010-03-31	A	C32	.743009	1.000000
002075	2009-12-31	A	C32	.697891	.615698
002075	2009-09-30	A	C32	.688747	1.000000
002075	2009-06-30	A	C32	.572541	1.000000
002075	2009-03-31	A	C32	.617838	1.000000
002075	2008-12-31	A	C32	.846603	.876042
002075	2008-09-30	A	C32	.527407	1.000000
002075	2008-06-30	A	C32	.465998	1.000000
002075	2008-03-31	A	C32	.638614	1.000000
002075	2007-12-31	A	C32	.679199	.584695
002075	2007-09-30	A	C32	1.857909	1.000000
002075	2007-06-30	A	C32	1.653746	1.000000
002075	2007-03-31	A	C32	1.580289	1.000000
002075	2006-12-31	A	C32	1.718548	1.393844
002076	2014-09-30	A	C38	.978277	1.000000
002076	2014-06-30	A	C38	.974085	1.828593
002076	2014-03-31	A	C38	1.020598	1.000000
002076	2013-12-31	A	C38	1.276285	1.824588
002076	2013-09-30	A	C38	1.283380	1.000000
002076	2013-06-30	A	C38	1.194156	1.718587
002076	2013-03-31	A	C38	1.117205	1.000000
002076	2012-12-31	A	C38	1.024704	2.112617
002076	2012-09-30	A	C38	.954486	1.000000
002076	2012-06-30	A	C38	.926783	2.758175
002076	2012-03-31	A	C38	1.091479	1.000000
002076	2011-12-31	A	C38	1.081709	1.725420
002076	2011-09-30	A	C38	1.059226	1.000000
002076	2011-06-30	A	C39	1.023793	2.292341
002076	2011-03-31	A	C39	1.042069	1.000000
002076	2010-12-31	A	C39	.997534	2.192481
002076	2010-09-30	A	C39	.949016	1.000000
002076	2010-06-30	A	C39	.949645	2.128549
002076	2010-03-31	A	C39	.980883	1.000000
002076	2009-12-31	A	C39	.942423	2.364346
002076	2009-09-30	A	C39	.969876	1.000000
002076	2009-06-30	A	C39	.993674	1.803979
002076	2009-03-31	A	C39	.995970	1.000000
002076	2008-12-31	A	C39	1.323163	1.988761
002076	2008-09-30	A	C39	1.121082	1.000000
002076	2008-06-30	A	C39	1.119629	1.355022
002076	2008-03-31	A	C39	1.060872	1.000000
002076	2007-12-31	A	C39	.985626	1.204635
002076	2007-09-30	A	C39	.988181	1.000000
002076	2007-06-30	A	C39	.983833	1.000000
002076	2007-03-31	A	C39	.971124	1.000000
002076	2006-12-31	A	C39	1.045845	1.140062
002077	2014-09-30	A	K70	4.709731	1.000000
002077	2014-06-30	A	K70	5.574222	1.281884
002077	2014-03-31	A	K70	-28.055827	1.000000
002077	2013-12-31	A	K70	3.745019	1.246518
002077	2013-09-30	A	K70	4.258841	1.000000
002077	2013-06-30	A	K70	3.671677	1.045138
002077	2013-03-31	A	K70	5.783341	1.000000
002077	2012-12-31	A	K70	2.872398	1.212788
002077	2012-09-30	A	S90	3.701347	1.000000
002077	2012-06-30	A	S90	3.327593	1.235273
002077	2012-03-31	A	S90	7.871050	1.000000
002077	2011-12-31	A	S90	2.704638	1.249499
002077	2011-09-30	A	S90	3.034583	1.000000
002077	2011-06-30	A	S90	3.126108	1.220706
002077	2011-03-31	A	S90	2.772688	1.000000
002077	2010-12-31	A	S90	1.840931	1.337639
002077	2010-09-30	A	S90	2.314992	1.000000
002077	2010-06-30	A	S90	2.283320	1.418363
002077	2010-03-31	A	S90	2.611196	1.000000
002077	2009-12-31	A	S90	1.316593	1.348575
002077	2009-09-30	A	S90	-1.888862	1.000000
002077	2009-06-30	A	S90	1.898794	1.281992
002077	2009-03-31	A	S90	2.588526	1.000000
002077	2008-12-31	A	S90	5.336259	1.324427
002077	2008-09-30	A	S90	1.453762	1.000000
002077	2008-06-30	A	S90	1.446444	1.095977
002077	2008-03-31	A	S90	1.252686	1.000000
002077	2007-12-31	A	S90	1.202628	1.067656
002077	2007-09-30	A	S90	1.269135	1.000000
002077	2007-06-30	A	S90	1.196141	1.055222
002077	2007-03-31	A	S90	1.356197	1.000000
002077	2006-12-31	A	S90	1.203744	1.029731
002078	2014-09-30	A	C22	1.889829	1.000000
002078	2014-06-30	A	C22	1.949882	1.616828
002078	2014-03-31	A	C22	1.806920	1.000000
002078	2013-12-31	A	C22	2.151320	1.748400
002078	2013-09-30	A	C22	2.160918	1.000000
002078	2013-06-30	A	C22	2.114581	1.736463
002078	2013-03-31	A	C22	2.619612	1.000000
002078	2012-12-31	A	C22	3.888970	1.746363
002078	2012-09-30	A	C22	3.423332	1.000000
002078	2012-06-30	A	C22	3.771423	1.759574
002078	2012-03-31	A	C22	4.752625	1.000000
002078	2011-12-31	A	C22	1.972039	1.494261
002078	2011-09-30	A	C22	1.518839	1.000000
002078	2011-06-30	A	C22	1.476336	1.396453
002078	2011-03-31	A	C22	1.380885	1.000000
002078	2010-12-31	A	C22	1.340117	1.433313
002078	2010-09-30	A	C22	1.311361	1.000000
002078	2010-06-30	A	C22	1.297445	1.353896
002078	2010-03-31	A	C22	1.306849	1.000000
002078	2009-12-31	A	C22	1.282098	1.486420
002078	2009-09-30	A	C22	1.315029	1.000000
002078	2009-06-30	A	C22	1.407419	1.640580
002078	2009-03-31	A	C22	1.565355	1.000000
002078	2008-12-31	A	C22	2.171804	1.676521
002078	2008-09-30	A	C22	1.488818	1.000000
002078	2008-06-30	A	C22	1.431900	1.419977
002078	2008-03-31	A	C22	1.410829	1.000000
002078	2007-12-31	A	C22	1.346507	1.374569
002078	2007-09-30	A	C22	1.385069	1.000000
002078	2007-06-30	A	C22	1.352850	1.414024
002078	2007-03-31	A	C22	1.099319	1.000000
002078	2006-12-31	A	C22	1.384758	1.561802
002079	2014-09-30	A	C39	.677285	1.000000
002079	2014-06-30	A	C39	.478614	5.306240
002079	2014-03-31	A	C39	-.735799	1.000000
002079	2013-12-31	A	C39	.683185	3.407137
002079	2013-09-30	A	C39	.765567	1.000000
002079	2013-06-30	A	C39	.707074	3.514379
002079	2013-03-31	A	C39	-.154528	1.000000
002079	2012-12-31	A	C39	.142805	26.234008
002079	2012-09-30	A	C39	.497311	1.000000
002079	2012-06-30	A	C39	.705001	2.605520
002079	2012-03-31	A	C39	.787251	1.000000
002079	2011-12-31	A	C39	.933513	1.751651
002079	2011-09-30	A	C39	.960032	1.000000
002079	2011-06-30	A	C39	.951801	1.585205
002079	2011-03-31	A	C39	.956085	1.000000
002079	2010-12-31	A	C39	.996831	1.466479
002079	2010-09-30	A	C39	1.020779	1.000000
002079	2010-06-30	A	C39	1.013449	1.370145
002079	2010-03-31	A	C39	1.002188	1.000000
002079	2009-12-31	A	C39	1.083759	1.686033
002079	2009-09-30	A	C39	1.122528	1.000000
002079	2009-06-30	A	C39	1.233988	1.921666
002079	2009-03-31	A	C39	1.127153	1.000000
002079	2008-12-31	A	C39	.610827	3.243793
002079	2008-09-30	A	C39	.614727	1.000000
002079	2008-06-30	A	C39	.269098	6.330127
002079	2008-03-31	A	C39	-.137098	1.000000
002079	2007-12-31	A	C39	1.003306	1.748104
002079	2007-09-30	A	C39	1.013059	1.000000
002079	2007-06-30	A	C39	1.011086	1.522666
002079	2007-03-31	A	C39	.982970	1.000000
002079	2006-12-31	A	C39	1.049707	1.411500
002080	2014-09-30	A	C30	1.531269	1.000000
002080	2014-06-30	A	C30	1.624171	2.343190
002080	2014-03-31	A	C30	-1.007112	1.000000
002080	2013-12-31	A	C30	1.549767	2.006842
002080	2013-09-30	A	C30	1.402343	1.000000
002080	2013-06-30	A	C30	1.415263	1.933208
002080	2013-03-31	A	C30	3.269926	1.000000
002080	2012-12-31	A	C30	1.360198	1.720442
002080	2012-09-30	A	C30	1.404789	1.000000
002080	2012-06-30	A	C30	1.329833	1.623050
002080	2012-03-31	A	C30	2.166793	1.000000
002080	2011-12-31	A	C30	1.340961	1.603139
002080	2011-09-30	A	C30	1.288456	1.000000
002080	2011-06-30	A	C30	1.268648	1.485464
002080	2011-03-31	A	C30	1.358937	1.000000
002080	2010-12-31	A	C30	1.179393	1.304601
002080	2010-09-30	A	C30	1.141930	1.000000
002080	2010-06-30	A	C30	1.137439	1.310492
002080	2010-03-31	A	C30	1.115845	1.000000
002080	2009-12-31	A	C30	1.131807	1.311657
002080	2009-09-30	A	C30	1.168597	1.000000
002080	2009-06-30	A	C30	1.240032	1.446750
002080	2009-03-31	A	C30	1.422654	1.000000
002080	2008-12-31	A	C30	1.220111	1.321935
002080	2008-09-30	A	C30	1.231073	1.000000
002080	2008-06-30	A	C30	1.244925	1.354281
002080	2008-03-31	A	C30	1.815107	1.000000
002080	2007-12-31	A	C30	1.151558	1.301148
002080	2007-09-30	A	C30	1.143434	1.000000
002080	2007-06-30	A	C30	1.069990	1.251182
002080	2007-03-31	A	C30	1.073078	1.000000
002080	2006-12-31	A	C30	1.083391	1.284129
002081	2014-09-30	A	E50	1.017913	1.000000
002081	2014-06-30	A	E50	1.015797	1.038064
002081	2014-03-31	A	E50	1.015918	1.000000
002081	2013-12-31	A	E50	1.004474	1.032979
002081	2013-09-30	A	E50	.994505	1.000000
002081	2013-06-30	A	E50	.989355	1.047676
002081	2013-03-31	A	E50	.995679	1.000000
002081	2012-12-31	A	E50	.967920	1.031438
002081	2012-09-30	A	E50	.962071	1.000000
002081	2012-06-30	A	E50	.952720	1.039576
002081	2012-03-31	A	E50	.957543	1.000000
002081	2011-12-31	A	E50	.989630	1.037840
002081	2011-09-30	A	E50	.991394	1.000000
002081	2011-06-30	A	E50	.990854	1.050746
002081	2011-03-31	A	E50	.990074	1.000000
002081	2010-12-31	A	E50	.988322	1.054700
002081	2010-09-30	A	E50	.992828	1.000000
002081	2010-06-30	A	E50	.990463	1.085563
002081	2010-03-31	A	E50	.989227	1.000000
002081	2009-12-31	A	E50	.987114	1.065356
002081	2009-09-30	A	E50	.988339	1.000000
002081	2009-06-30	A	E50	.985396	1.067556
002081	2009-03-31	A	E50	.990608	1.000000
002081	2008-12-31	A	E50	.989255	1.061196
002081	2008-09-30	A	E50	.998973	1.000000
002081	2008-06-30	A	E50	.996230	1.080229
002081	2008-03-31	A	E50	.994683	1.000000
002081	2007-12-31	A	E50	.967231	1.063705
002081	2007-09-30	A	E50	.994642	1.000000
002081	2007-06-30	A	E50	.993079	1.094728
002081	2007-03-31	A	E50	.989016	1.000000
002081	2006-12-31	A	E50	1.025362	1.077482
002082	2014-09-30	A	C32	1.004717	1.000000
002082	2014-06-30	A	C32	.998948	1.473419
002082	2014-03-31	A	C32	.987766	1.000000
002082	2013-12-31	A	C32	1.061705	1.429729
