Stkcd	Accper	C001000000
600135	2009-03-31	28991233.46
600135	2008-12-31	50803479.34
600135	2008-09-30	28463853.92
600135	2008-06-30	18310159.59
600135	2008-03-31	14567640.98
600135	2007-12-31	54521460.42
600135	2007-09-30	4963460.53
600135	2007-06-30	-30720048.70
600135	2007-03-31	-51840185.09
600135	2006-12-31	45465558.00
600135	2006-09-30	87350208.65
600135	2006-06-30	82235358.15
600135	2006-03-31	-6957419.24
600135	2005-12-31	21098745.51
600135	2005-09-30	24140902.13
600135	2005-06-30	11483894.65
600135	2005-03-31	-34636176.83
600135	2004-12-31	85351855.45
600135	2004-09-30	90098902.53
600135	2004-06-30	80111710.35
600135	2004-03-31	22970052.78
600136	2014-09-30	-7086318.60
600136	2014-06-30	-4642347.81
600136	2014-03-31	-8513900.10
600136	2013-12-31	20042382.08
600136	2013-01-01	2515003.77
600136	2013-09-30	16700979.71
600136	2013-06-30	7431323.83
600136	2013-03-31	10750137.81
600136	2012-12-31	2515003.77
600136	2012-01-01	37638592.31
600136	2012-09-30	11414038.82
600136	2012-06-30	3258067.23
600136	2012-03-31	-624940.42
600136	2011-12-31	37638592.31
600136	2011-09-30	30927337.93
600136	2011-06-30	33139767.14
600136	2011-03-31	32356254.32
600136	2010-12-31	17087460.83
600136	2010-09-30	12525373.79
600136	2010-06-30	7917552.03
600136	2010-03-31	5711317.85
600136	2009-12-31	21010147.44
600136	2009-09-30	9275667.46
600136	2009-06-30	11196340.03
600136	2009-03-31	-4092934.82
600136	2008-12-31	59590196.29
600136	2008-09-30	45803819.77
600136	2008-06-30	52009314.79
600136	2008-03-31	4867901.23
600136	2007-12-31	102495589.17
600136	2007-09-30	77594078.70
600136	2007-06-30	66222365.23
600136	2007-03-31	8969670.32
600136	2006-12-31	-37153202.27
600136	2006-09-30	38598669.17
600136	2006-06-30	36509727.99
600136	2006-03-31	1668190.83
600136	2005-12-31	4496879.63
600136	2005-09-30	5326106.72
600136	2005-06-30	2496289.62
600136	2005-03-31	3183552.28
600136	2004-12-31	728581.94
600136	2004-09-30	-40235898.58
600136	2004-06-30	-1784887.63
600136	2004-03-31	5352584.07
600137	2014-09-30	13779528.49
600137	2014-06-30	-15101998.11
600137	2014-03-31	-15293499.68
600137	2013-12-31	23227987.31
600137	2013-01-01	16027594.43
600137	2013-09-30	-52190170.36
600137	2013-06-30	-79877836.38
600137	2013-03-31	-11908479.92
600137	2012-12-31	16027594.43
600137	2012-01-01	27122590.75
600137	2012-09-30	-96649714.87
600137	2012-06-30	-109125920.93
600137	2012-03-31	-37184908.85
600137	2011-12-31	27122590.75
600137	2011-09-30	-94887723.53
600137	2011-06-30	-84769356.44
600137	2011-03-31	-33441406.23
600137	2010-12-31	-54846417.74
600137	2010-09-30	-68380825.78
600137	2010-06-30	-66041080.27
600137	2010-03-31	-12777982.33
600137	2009-12-31	46085790.12
600137	2009-09-30	-3938061.42
600137	2009-06-30	-4704821.03
600137	2009-03-31	6332268.52
600137	2008-12-31	31675057.82
600137	2008-09-30	1558184.48
600137	2008-06-30	-4952747.95
600137	2008-03-31	3625009.67
600137	2007-12-31	17416479.06
600137	2007-09-30	-262223.56
600137	2007-06-30	-7119.56
600137	2007-03-31	-952874.87
600137	2006-12-31	924272.34
600137	2006-09-30	1475717.38
600137	2006-06-30	672251.24
600137	2006-03-31	-355828.40
600137	2005-12-31	-60404955.09
600137	2005-09-30	-60552015.83
600137	2005-06-30	-1766445.82
600137	2005-03-31	-1702939.33
600137	2004-12-31	941822.61
600137	2004-09-30	2362749.10
600137	2004-06-30	1478777.24
600137	2004-03-31	1784401.78
600138	2014-09-30	234801321.73
600138	2014-06-30	124318022.81
600138	2014-03-31	-49320950.12
600138	2013-12-31	494653382.58
600138	2013-01-01	250318171.98
600138	2013-09-30	369006454.68
600138	2013-06-30	166955136.32
600138	2013-03-31	111296367.19
600138	2012-12-31	250318171.98
600138	2012-01-01	611087002.51
600138	2012-09-30	93062614.19
600138	2012-06-30	33265784.70
600138	2012-03-31	-63848103.89
600138	2011-12-31	611087002.51
600138	2011-09-30	422090965.21
600138	2011-06-30	228899243.08
600138	2011-03-31	18922580.07
600138	2010-12-31	1481731150.11
600138	2010-09-30	881183207.36
600138	2010-06-30	391651716.33
600138	2010-03-31	5341690.03
600138	2009-12-31	586832972.81
600138	2009-09-30	357257055.18
600138	2009-06-30	173193307.09
600138	2009-03-31	98223036.34
600138	2008-12-31	230759289.53
600138	2008-09-30	149548502.50
600138	2008-06-30	224495561.07
600138	2008-03-31	95512319.83
600138	2007-12-31	673248534.23
600138	2007-09-30	397146811.55
600138	2007-06-30	125882325.54
600138	2007-03-31	64311265.14
600138	2006-12-31	146439912.63
600138	2006-09-30	-63225600.52
600138	2006-06-30	-112024443.23
600138	2006-03-31	-29714963.88
600138	2005-12-31	-319854716.70
600138	2005-09-30	-204210937.63
600138	2005-06-30	-39345843.47
600138	2005-03-31	-30990654.35
600138	2004-12-31	51700763.54
600138	2004-09-30	24902777.63
600138	2004-06-30	4715676.76
600138	2004-03-31	-27827276.76
600139	2014-09-30	7968846.22
600139	2014-06-30	-17502789.71
600139	2014-03-31	-38805749.13
600139	2013-12-31	77085284.25
600139	2013-01-01	296231191.63
600139	2013-09-30	64655247.23
600139	2013-06-30	49263919.48
600139	2013-03-31	46621586.36
600139	2012-12-31	296231191.63
600139	2012-01-01	292946182.54
600139	2012-09-30	243408506.41
600139	2012-06-30	169422241.00
600139	2012-03-31	69316951.20
600139	2011-12-31	292946182.54
600139	2011-09-30	79866967.27
600139	2011-06-30	54951129.33
600139	2011-03-31	8586425.23
600139	2010-12-31	25720881.75
600139	2010-09-30	123264994.61
600139	2010-06-30	121525773.00
600139	2010-03-31	17887419.59
600139	2009-12-31	88577537.07
600139	2009-09-30	95738671.73
600139	2009-06-30	71965896.66
600139	2009-03-31	7452927.52
600139	2008-12-31	-2374679.30
600139	2008-09-30	-6829318.98
600139	2008-06-30	-1867664.02
600139	2008-03-31	210345.37
600139	2007-12-31	9626523.93
600139	2007-09-30	23034993.41
600139	2007-06-30	21537251.97
600139	2007-03-31	22965952.79
600139	2006-12-31	-4788235.71
600139	2006-09-30	-3679858.22
600139	2006-06-30	-3902207.92
600139	2006-03-31	-2621521.39
600139	2005-12-31	-11325397.29
600139	2005-09-30	-33828657.91
600139	2005-06-30	-32593517.96
600139	2005-03-31	-28689227.16
600139	2004-12-31	28785177.23
600139	2004-09-30	7054927.33
600139	2004-06-30	-17649787.54
600139	2004-03-31	-14480195.91
600141	2014-09-30	408158592.66
600141	2014-06-30	318541202.34
600141	2014-03-31	253058559.90
600141	2013-01-01	415684761.64
600141	2013-12-31	226804884.39
600141	2013-09-30	376472946.09
600141	2013-06-30	226118609.13
600141	2013-03-31	112657058.86
600141	2012-12-31	410495182.33
600141	2012-01-01	556683668.15
600141	2012-09-30	257378238.70
600141	2012-06-30	170191103.05
600141	2012-03-31	40615925.31
600141	2011-12-31	556683668.15
600141	2011-09-30	351253306.66
600141	2011-06-30	239805505.14
600141	2011-03-31	131318903.92
600141	2010-12-31	385887957.02
600141	2010-09-30	138862128.98
600141	2010-06-30	34014072.93
600141	2010-03-31	13235905.01
600141	2009-12-31	358840544.95
600141	2009-09-30	170080823.56
600141	2009-06-30	73220527.11
600141	2009-03-31	107029212.73
600141	2008-12-31	547478420.56
600141	2008-09-30	286137959.84
600141	2008-06-30	224482205.11
600141	2008-03-31	43530079.76
600141	2007-12-31	355490425.50
600141	2007-09-30	242341104.34
600141	2007-06-30	196607442.85
600141	2007-03-31	-5224785.55
600141	2006-12-31	243250659.30
600141	2006-09-30	137764531.85
600141	2006-06-30	91765691.74
600141	2006-03-31	-34709727.55
600141	2005-12-31	212507892.73
600141	2005-09-30	160928811.04
600141	2005-06-30	128055504.27
600141	2005-03-31	33148307.61
600141	2004-12-31	111315628.18
600141	2004-09-30	23937309.20
600141	2004-06-30	51071485.71
600141	2004-03-31	14624760.46
600143	2014-09-30	825304089.17
600143	2014-06-30	503016962.66
600143	2014-03-31	-54688078.85
600143	2013-12-31	642935531.11
600143	2013-01-01	200181681.36
600143	2013-09-30	292986023.63
600143	2013-06-30	171604660.87
600143	2013-03-31	46313062.69
600143	2012-01-01	482968784.31
600143	2012-12-31	200181681.36
600143	2012-09-30	178433366.39
600143	2012-06-30	-139060048.39
600143	2012-03-31	208388471.24
600143	2011-12-31	473058497.53
600143	2011-09-30	175305947.09
600143	2011-06-30	389695463.12
600143	2011-03-31	-37213259.19
600143	2010-12-31	574520508.67
600143	2010-09-30	24511735.38
600143	2010-06-30	-116631647.24
600143	2010-03-31	218983494.20
600143	2009-12-31	367559527.54
600143	2009-09-30	411147260.41
600143	2009-06-30	494188121.05
600143	2009-03-31	167622707.53
600143	2008-12-31	-109543195.85
600143	2008-09-30	-6957581.19
600143	2008-06-30	13942871.29
600143	2008-03-31	-312206011.47
600143	2007-12-31	-850279159.35
600143	2007-09-30	-515970514.85
600143	2007-06-30	107695289.14
600143	2007-03-31	63797055.63
600143	2006-12-31	243183835.01
600143	2006-09-30	-26941414.29
600143	2006-06-30	-57732552.66
600143	2006-03-31	-119773163.51
600143	2005-12-31	100037000.15
600143	2005-09-30	15914441.71
600143	2005-06-30	10238709.04
600143	2005-03-31	9523461.55
600143	2004-12-31	-138039405.00
600143	2004-09-30	-215868359.59
600143	2004-06-30	-160099647.02
600145	2014-09-30	1875764.85
600145	2014-06-30	89402.10
600145	2014-03-31	45005.58
600145	2013-12-31	-14451623.00
600145	2013-01-01	-16061653.06
600145	2013-09-30	47057205.14
600145	2013-06-30	49133180.14
600145	2013-03-31	-852162.39
600145	2012-12-31	-21291017.34
600145	2012-01-01	-49940292.11
600145	2012-09-30	-29865167.00
600145	2012-06-30	-27235168.46
600145	2012-03-31	13042164.27
600145	2011-12-31	-49940292.11
600145	2011-09-30	-52581751.98
600145	2011-06-30	-53960861.03
600145	2011-03-31	-52397287.49
600145	2010-12-31	229289968.88
600145	2010-09-30	7151312.26
600145	2010-06-30	5525191.49
600145	2010-03-31	108116.15
600145	2009-12-31	58367148.24
600145	2009-09-30	17741298.09
600145	2009-06-30	24475077.88
600145	2009-03-31	-1692331.45
600145	2008-12-31	-56391606.06
600145	2008-09-30	2758059.78
600145	2008-06-30	-2187790.06
600145	2008-03-31	10463447.07
600145	2007-12-31	-54020024.42
600145	2007-09-30	-22450290.10
600145	2007-06-30	-15582348.97
600145	2007-03-31	-9328853.71
600145	2006-12-31	38841435.82
600145	2006-09-30	24201952.18
600145	2006-06-30	6024961.24
600145	2006-03-31	-7789443.99
600145	2005-12-31	9526342.37
600145	2005-09-30	4009494.42
600145	2005-06-30	-5647067.54
600145	2005-03-31	-10482533.04
600145	2004-12-31	14145592.11
600145	2004-09-30	-2326152.51
600145	2004-06-30	-20896949.41
600145	2004-03-31	-19202700.73
600146	2014-09-30	-19642233.07
600146	2014-06-30	-26662827.90
600146	2014-03-31	-21541630.35
600146	2013-12-31	-37229433.21
600146	2013-01-01	-5784704.09
600146	2013-09-30	-33714619.91
600146	2013-06-30	-35778669.10
600146	2013-03-31	-27498183.99
600146	2012-12-31	-5784704.09
600146	2012-01-01	-19164588.00
600146	2012-09-30	-14981597.69
600146	2012-06-30	-21633674.34
600146	2012-03-31	-24020561.31
600146	2011-12-31	-19164588.00
600146	2011-09-30	-46141964.08
600146	2011-06-30	-50761054.57
600146	2011-03-31	-68511432.78
600146	2010-12-31	7294429.89
600146	2010-09-30	-37837687.56
600146	2010-06-30	-5147937.60
600146	2010-03-31	-16308598.68
600146	2009-12-31	1160977.65
600146	2009-09-30	-7455023.30
600146	2009-06-30	-4324877.83
600146	2009-03-31	-37610.88
600146	2008-12-31	-4707415.86
600146	2008-09-30	-10827141.82
600146	2008-06-30	-5964985.58
600146	2008-03-31	-6013493.32
600146	2007-12-31	-10013296.85
600146	2007-09-30	-11946737.85
600146	2007-06-30	-13297094.51
600146	2007-03-31	-33522017.66
600146	2006-12-31	-16213159.66
600146	2006-09-30	-12287764.81
600146	2006-06-30	-41183889.46
600146	2006-03-31	-2871971.17
600146	2005-12-31	26483570.85
600146	2005-09-30	16258822.43
600146	2005-06-30	-3692659.39
600146	2005-03-31	455922.60
600146	2004-12-31	17541956.07
600146	2004-09-30	-26630897.52
600146	2004-06-30	-28585490.43
600146	2004-03-31	-30821169.67
600148	2014-09-30	44262722.55
600148	2014-06-30	57647570.22
600148	2014-03-31	43106823.02
600148	2013-12-31	49178315.82
600148	2013-01-01	40044409.80
600148	2013-09-30	-13784407.55
600148	2013-06-30	2788294.36
600148	2013-03-31	-17889395.58
600148	2012-01-01	-5802231.65
600148	2012-12-31	40044409.80
600148	2012-09-30	-1121285.39
600148	2012-06-30	9111966.76
600148	2012-03-31	-19404922.32
600148	2011-12-31	-5802231.65
600148	2011-09-30	-29292280.03
600148	2011-06-30	-36255967.63
600148	2011-03-31	-23821314.86
600148	2010-12-31	31874299.95
600148	2010-09-30	15368368.85
600148	2010-06-30	-805700.87
600148	2010-03-31	5088762.84
600148	2009-12-31	39009760.91
600148	2009-09-30	26877163.30
600148	2009-06-30	-11462226.18
600148	2009-03-31	-11858869.16
600148	2008-12-31	-146528.61
600148	2008-09-30	-17677021.33
600148	2008-06-30	-13120540.99
600148	2008-03-31	-11164808.46
600148	2007-12-31	19552089.20
600148	2007-09-30	10195039.97
600148	2007-06-30	4578557.19
600148	2007-03-31	-3027090.88
600148	2006-12-31	20462164.67
600148	2006-09-30	45824.28
600148	2006-06-30	-13935613.46
600148	2006-03-31	-6492458.58
600148	2005-12-31	-21826285.19
600148	2005-09-30	-15186847.91
600148	2005-06-30	-5228061.62
600148	2005-03-31	-11701851.67
600148	2004-12-31	3710818.44
600148	2004-09-30	-11787707.43
600148	2004-06-30	-10890158.26
600148	2004-03-31	-10051573.93
600149	2014-09-30	-13275486.48
600149	2014-06-30	-1294111.12
600149	2014-03-31	558459.06
600149	2013-12-31	-1942264.22
600149	2013-01-01	-14388033.63
600149	2013-09-30	-11010017.25
600149	2013-06-30	9452315.60
600149	2013-03-31	-643390.27
600149	2012-12-31	-14388033.63
600149	2012-01-01	85841915.81
600149	2012-09-30	-17354209.74
600149	2012-06-30	-10099051.07
600149	2012-03-31	-3724423.76
600149	2011-12-31	85841915.81
600149	2011-09-30	56964964.90
600149	2011-06-30	2397660.76
600149	2011-03-31	1658638.01
600149	2010-12-31	3161659.57
600149	2010-09-30	1788298.45
600149	2010-06-30	64277960.94
600149	2010-03-31	-299662.99
600149	2009-12-31	-2474386.15
600149	2009-09-30	-1553458.09
600149	2009-06-30	-1900339.91
600149	2009-03-31	-455241.28
600149	2008-12-31	-117027796.15
600149	2008-09-30	105049419.01
600149	2008-06-30	5640530.60
600149	2008-03-31	-3635636.75
600149	2007-12-31	-60010057.47
600149	2007-09-30	-111471980.47
600149	2007-06-30	-123241680.77
600149	2007-03-31	-132809970.61
600149	2006-12-31	59001657.08
600149	2006-09-30	2270713.90
600149	2006-06-30	-3115671.75
600149	2006-03-31	-6705694.91
600149	2005-12-31	18330386.69
600149	2005-09-30	26710927.92
600149	2005-06-30	1616252.68
600149	2005-03-31	11199506.01
600149	2004-12-31	84371339.40
600149	2004-09-30	80127366.86
600149	2004-06-30	68763948.51
600149	2004-03-31	-3454971.53
600150	2014-09-30	244348714.21
600150	2014-06-30	1503941425.75
600150	2014-03-31	437900506.95
600150	2013-12-31	-2593093656.07
600150	2013-01-01	-3970187000.76
600150	2013-09-30	-3158358898.18
600150	2013-06-30	-1590666702.48
600150	2013-03-31	-745080355.95
600150	2012-12-31	-3501807357.49
600150	2012-01-01	-2429358195.93
600150	2012-09-30	-2605268863.19
600150	2012-06-30	-1392231103.40
600150	2012-03-31	-1325623103.76
600150	2011-12-31	-2429358195.93
600150	2011-09-30	-1880223400.50
600150	2011-06-30	-2006233003.00
600150	2011-03-31	-687300209.90
600150	2010-12-31	7827080579.73
600150	2010-09-30	6438071967.95
600150	2010-06-30	4505903615.91
600150	2010-03-31	1796213466.21
600150	2009-12-31	3588483812.22
600150	2009-09-30	2438325787.07
600150	2009-06-30	2210224345.56
600150	2009-03-31	764010415.50
600150	2008-12-31	2622391301.41
600150	2008-09-30	1423122713.12
600150	2008-06-30	14624812.92
600150	2008-03-31	413270436.33
600150	2007-12-31	5199390125.02
600150	2007-09-30	3496146417.61
600150	2007-06-30	335081582.78
600150	2007-03-31	58134873.63
600150	2006-12-31	442130529.95
600150	2006-09-30	236570739.63
600150	2006-06-30	65494257.34
600150	2006-03-31	-23026348.66
600150	2005-12-31	348403165.39
600150	2005-09-30	281787194.19
600150	2005-06-30	190265024.34
600150	2005-03-31	40406566.57
600150	2004-12-31	440050004.72
600150	2004-09-30	250871089.05
600150	2004-06-30	160555118.82
600150	2004-03-31	74208072.87
600151	2014-09-30	-599995583.21
600151	2014-06-30	-590044230.31
600151	2014-03-31	-334584122.69
600151	2013-12-31	114656755.03
600151	2013-01-01	-570777606.75
600151	2013-09-30	-3256900.63
600151	2013-06-30	-49919447.33
600151	2013-03-31	-207414651.88
600151	2012-12-31	-570777606.75
600151	2012-01-01	-583040701.87
600151	2012-09-30	-988015412.34
600151	2012-06-30	-704159438.86
600151	2012-03-31	-246879405.03
600151	2011-12-31	-583040701.87
600151	2011-09-30	-506291977.13
600151	2011-06-30	-436668168.37
600151	2011-03-31	-266410078.33
600151	2010-12-31	-484400820.02
600151	2010-09-30	-414401105.77
600151	2010-06-30	-117331464.55
600151	2010-03-31	41162204.39
600151	2009-12-31	113789228.88
600151	2009-09-30	47280111.88
600151	2009-06-30	22403128.63
600151	2009-03-31	12105264.86
600151	2008-12-31	144675332.98
600151	2008-09-30	22981931.38
600151	2008-06-30	40789750.59
600151	2008-03-31	81495404.91
600151	2007-12-31	-97114753.08
600151	2007-09-30	-165873882.30
600151	2007-06-30	-78637745.82
600151	2007-03-31	-27868672.36
600151	2006-12-31	-86832412.46
600151	2006-09-30	-119772051.74
600151	2006-06-30	-148892138.14
600151	2006-03-31	-33067352.75
600151	2005-12-31	187737509.32
600151	2005-09-30	65771485.27
600151	2005-06-30	40242777.96
600151	2005-03-31	844313.77
600151	2004-12-31	127701734.47
600151	2004-09-30	64907055.35
600151	2004-06-30	16434581.67
600151	2004-03-31	-54915622.23
600152	2014-09-30	31114511.75
600152	2014-06-30	-21035589.75
600152	2014-03-31	-5889012.30
600152	2013-12-31	-102404745.69
600152	2013-01-01	-60557989.26
600152	2013-09-30	-76780458.41
600152	2013-06-30	-49732527.58
600152	2013-03-31	-35467456.34
600152	2012-12-31	-60557989.26
600152	2012-01-01	368742933.86
600152	2012-09-30	-120448277.00
600152	2012-06-30	-146695122.06
600152	2012-03-31	-84389262.08
600152	2011-12-31	380402960.53
600152	2011-09-30	241696018.62
600152	2011-06-30	80531690.66
600152	2011-03-31	90360290.75
600152	2010-12-31	213151885.31
600152	2010-09-30	325840710.85
600152	2010-06-30	253955955.33
600152	2010-03-31	108608848.83
600152	2009-12-31	838332059.73
600152	2009-09-30	644504489.84
600152	2009-06-30	222120659.28
600152	2009-03-31	-18283305.64
600152	2008-12-31	-49455255.41
600152	2008-09-30	-137044505.45
600152	2008-06-30	-51177774.63
600152	2008-03-31	-115782871.05
600152	2007-12-31	-212595513.47
600152	2007-09-30	-260732275.53
600152	2007-06-30	-262672911.97
600152	2007-03-31	-331646178.82
600152	2006-12-31	160782932.30
600152	2006-09-30	157987088.85
600152	2006-06-30	87244468.60
600152	2006-03-31	69337961.71
600152	2005-12-31	48105272.57
600152	2005-09-30	2259018.76
600152	2005-06-30	-8547684.10
600152	2005-03-31	-4718752.67
600152	2004-12-31	154847431.48
600152	2004-09-30	87316940.73
600152	2004-06-30	42171346.97
600152	2004-03-31	160714164.77
600153	2014-09-30	-2317098449.40
600153	2014-06-30	-6989733298.86
600153	2014-03-31	-9202301974.00
600153	2013-12-31	-1921185594.58
600153	2013-01-01	4754265750.75
600153	2013-09-30	2611967690.05
